OBJECTID,long_,lat,thick,alt,Z_Lorenzo,bed_Z
1837,86.702406999999994,27.954269000000000,157.082199096679690,4708.000000000000000,4702.7958984,4546
1838,86.702448000000004,27.954236999999999,156.586090087890620,4707.000000000000000,4702.9990234,4546
1839,86.702489000000000,27.954187000000001,155.447555541992190,4705.000000000000000,4704.3100586,4549
1840,86.702532000000005,27.954163000000001,154.361145019531250,4704.000000000000000,4703.4960938,4549
1841,86.702555000000004,27.954104000000001,153.619491577148440,4703.000000000000000,4704.5136719,4551
1842,86.702612999999999,27.954058000000000,154.115615844726560,4704.000000000000000,4702.9819336,4549
1843,86.702648999999994,27.954035999999999,153.421035766601560,4703.000000000000000,4702.1625977,4549
1844,86.702695000000006,27.953997000000001,153.421035766601560,4705.000000000000000,4700.4086914,4547
1845,86.702764999999999,27.953969000000001,151.540786743164060,4700.000000000000000,4696.5849609,4545
1846,86.702808000000005,27.953946999999999,151.122863769531250,4701.000000000000000,4694.8496094,4544
1847,86.702826999999999,27.953907999999998,148.281402587890620,4700.000000000000000,4694.9658203,4547
1848,86.702900000000000,27.953879000000001,145.194305419921870,4700.000000000000000,4694.2304688,4549
1849,86.702929999999995,27.953852000000001,142.201263427734370,4696.000000000000000,4694.3994141,4552
1850,86.702968999999996,27.953814000000001,141.605819702148440,4700.000000000000000,4694.0405273,4552
1851,86.702999000000005,27.953776000000001,141.778228759765620,4700.000000000000000,4694.5078125,4553
1852,86.703052999999997,27.953752999999999,142.791625976562500,4694.000000000000000,4694.0649414,4551
1853,86.703081999999995,27.953709000000000,142.964019775390620,4695.000000000000000,4692.5541992,4550
1854,86.703111000000007,27.953665000000001,143.063262939453120,4696.000000000000000,4690.8217773,4548
1855,86.700551000000004,27.957495000000002,160.705947875976560,4708.000000000000000,4703.7978516,4543
1856,86.700576999999996,27.957587000000000,160.335159301757810,4704.000000000000000,4706.6396484,4546
1857,86.700602000000003,27.957661999999999,158.851913452148440,4702.000000000000000,4707.2265625,4548
1858,86.700641000000005,27.957735000000000,157.739471435546880,4704.000000000000000,4706.8076172,4549
1859,86.700671999999997,27.957818000000000,156.256195068359370,4704.000000000000000,4707.6743164,4551
1860,86.700702000000007,27.957906999999999,156.997833251953120,4703.000000000000000,4709.2783203,4552
1861,86.700726000000003,27.957971000000001,159.222732543945310,4704.000000000000000,4710.7788086,4552
1862,86.700733999999997,27.958046000000000,160.335159301757810,4705.000000000000000,4711.7641602,4551
1863,86.700751999999994,27.958120999999998,160.705947875976560,4708.000000000000000,4712.5024414,4552
1864,86.700749000000002,27.958182000000001,162.559982299804690,4710.000000000000000,4714.0937500,4552
1865,86.700777000000002,27.958227999999998,163.672378540039060,4714.000000000000000,4712.0263672,4548
1866,86.700789000000000,27.958292000000000,166.638717651367190,4716.000000000000000,4712.0380859,4545
1867,86.700800999999998,27.958344000000000,168.121856689453120,4716.000000000000000,4713.6499023,4546
1868,86.700822000000002,27.958404000000002,170.717315673828120,4714.000000000000000,4715.0688477,4544
1869,86.700835999999995,27.958475000000000,174.054275512695310,4718.000000000000000,4716.6865234,4543
1870,86.700862999999998,27.958532000000002,178.503433227539060,4719.000000000000000,4719.9194336,4541
1871,86.700858999999994,27.958601999999999,184.435440063476560,4717.000000000000000,4723.5600586,4539
1872,86.700851999999998,27.958648000000000,189.255050659179690,4715.000000000000000,4725.3569336,4536
1873,86.700874999999996,27.958712999999999,191.108703613281250,4701.000000000000000,4725.0864258,4534
1874,86.700897999999995,27.958777999999999,192.220901489257810,4706.000000000000000,4724.9272461,4533
1875,86.700511162937133,27.950187440829421,132.743429398346960,4739.600000000000400,4705.5961914,4573
1876,86.700511162937133,27.950187440829421,132.743429398346960,4739.600000000000400,4705.5961914,4573
1877,86.700512162937144,27.950187440829421,132.743429398346960,4739.699999999999800,4705.5927734,4573
1878,86.700547162937141,27.950210440829419,133.153874026965520,4741.899999999999600,4705.0708008,4572
1879,86.700547162937141,27.950210440829419,133.153874026965520,4741.899999999999600,4705.0708008,4572
1880,86.700618162937133,27.950239440829421,133.153874026965520,4742.899999999999600,4703.4169922,4570
1881,86.700618162937133,27.950239440829421,133.153874026965520,4742.899999999999600,4703.4169922,4570
1882,86.700649162937140,27.950262440829420,133.153874026965520,4742.899999999999600,4703.0493164,4570
1883,86.700649162937140,27.950262440829420,133.153874026965520,4742.899999999999600,4703.0493164,4570
1884,86.700678162937137,27.950285440829418,133.564236905893470,4743.399999999999600,4703.4643555,4570
1885,86.700678162937137,27.950285440829418,133.974508257441020,4743.399999999999600,4703.4643555,4569
1886,86.700711162937139,27.950312440829421,133.974508257441020,4744.100000000000400,4703.6962891,4570
1887,86.700711162937139,27.950312440829421,134.794831985229680,4744.100000000000400,4703.6962891,4569
1888,86.700743162937144,27.950342440829420,134.794831985229680,4746.199999999999800,4702.5263672,4568
1889,86.700743162937144,27.950342440829420,134.794831985229680,4746.199999999999800,4702.5263672,4568
1890,86.700775162937134,27.950367440829421,134.794831985229680,4749.800000000000200,4701.0551758,4566
1891,86.700775162937134,27.950367440829421,135.204875286885230,4749.800000000000200,4701.0551758,4566
1892,86.700814162937135,27.950383440829420,135.614840503049690,4750.600000000000400,4699.8022461,4564
1893,86.700814162937135,27.950383440829420,136.024728339749150,4750.600000000000400,4699.8022461,4564
1894,86.700868162937141,27.950411440829420,136.844274655906020,4752.100000000000400,4698.7670898,4562
1895,86.700868162937141,27.950411440829420,137.663519713603450,4752.100000000000400,4698.7670898,4561
1896,86.700907162937142,27.950431440829419,137.663519713603450,4752.699999999999800,4697.6313477,4560
1897,86.700907162937142,27.950431440829419,138.073020437184740,4752.699999999999800,4697.6313477,4560
1898,86.700939162937132,27.950457440829421,138.073020437184740,4754.600000000000400,4698.7509766,4561
1899,86.700939162937132,27.950457440829421,138.073020437184740,4754.600000000000400,4698.7509766,4561
1900,86.700965162937138,27.950481440829421,138.073020437184740,4755.500000000000000,4699.6611328,4562
1901,86.700965162937138,27.950481440829421,138.073020437184740,4755.500000000000000,4699.6611328,4562
1902,86.701007162937145,27.950493440829419,138.073020437184740,4756.300000000000200,4701.0478516,4563
1903,86.701007162937145,27.950493440829419,137.663519713603450,4756.300000000000200,4701.0478516,4563
1904,86.701040162937133,27.950508440829420,137.253923991867230,4756.899999999999600,4702.0400391,4565
1905,86.701040162937133,27.950508440829420,136.434528977533520,4756.899999999999600,4702.0400391,4566
1906,86.701093162937141,27.950521440829419,135.614840503049690,4758.600000000000400,4703.7363281,4568
1907,86.701093162937141,27.950521440829419,135.204875286885230,4758.600000000000400,4703.7363281,4569
1908,86.701134162937137,27.950539440829420,133.974508257441020,4759.500000000000000,4705.8046875,4572
1909,86.701134162937137,27.950539440829420,133.564236905893470,4759.500000000000000,4705.8046875,4572
1910,86.701168162937137,27.950543440829421,132.743429398346960,4759.500000000000000,4707.7441406,4575
1911,86.701195162937140,27.950556440829420,132.743429398346960,4760.199999999999800,4709.5883789,4577
1912,86.701195162937140,27.950556440829420,132.743429398346960,4760.199999999999800,4709.5883789,4577
1913,86.701195162937140,27.950555440829419,131.922291839750640,4760.199999999999800,4709.6210938,4578
1914,86.701232162937146,27.950561440829418,131.511597359418660,4760.300000000000200,4711.1728516,4580
1915,86.701232162937146,27.950561440829418,130.689963592509460,4760.300000000000200,4711.1728516,4580
1916,86.701293162937134,27.950567440829420,130.279012151714940,4760.000000000000000,4713.5541992,4583
1917,86.701293162937134,27.950567440829420,129.456846592931410,4760.000000000000000,4713.5541992,4584
1918,86.701334162937144,27.950570440829420,129.045630801393740,4759.199999999999800,4715.2412109,4586
1919,86.701334162937144,27.950571440829421,129.456846592931410,4759.199999999999800,4715.2524414,4586
1920,86.701380162937141,27.950583440829419,129.456846592931410,4758.600000000000400,4717.3408203,4588
1921,86.701380162937141,27.950583440829419,129.456846592931410,4758.600000000000400,4717.3408203,4588
1922,86.701422162937135,27.950596440829418,130.689963592509460,4760.300000000000200,4719.0341797,4588
1923,86.701422162937135,27.950596440829418,131.922291839750640,4760.300000000000200,4719.0341797,4587
1924,86.701473162937134,27.950597440829419,132.332902259371480,4760.500000000000000,4719.6074219,4587
1925,86.701473162937134,27.950597440829419,132.332902259371480,4760.500000000000000,4719.6074219,4587
1926,86.701516162937139,27.950607440829419,132.332902259371480,4759.600000000000400,4719.5722656,4587
1927,86.701516162937139,27.950607440829419,132.332902259371480,4759.600000000000400,4719.5722656,4587
1928,86.701594162937141,27.950592440829421,132.743429398346960,4758.399999999999600,4719.5322266,4587
1929,86.701591162937135,27.950592440829421,132.743429398346960,4758.300000000000200,4719.6035156,4587
1930,86.701644162937143,27.950626440829421,132.743429398346960,4759.000000000000000,4717.4238281,4585
1931,86.701644162937143,27.950626440829421,132.743429398346960,4759.000000000000000,4717.4238281,4585
1932,86.701676162937133,27.950636440829420,132.743429398346960,4759.399999999999600,4716.8032227,4584
1933,86.701676162937133,27.950636440829420,132.743429398346960,4759.399999999999600,4716.8032227,4584
1934,86.701715162937134,27.950659440829419,132.743429398346960,4759.500000000000000,4716.0839844,4583
1935,86.701715162937134,27.950659440829419,133.153874026965520,4759.500000000000000,4716.0839844,4583
1936,86.701753162937138,27.950682440829418,133.153874026965520,4760.000000000000000,4715.5039063,4582
1937,86.701753162937138,27.950685440829421,134.794831985229680,4759.899999999999600,4715.4082031,4581
1938,86.701737162937135,27.950683440829419,135.614840503049690,4759.100000000000400,4715.2880859,4580
1939,86.701759162937137,27.950738440829419,136.434528977533520,4760.800000000000200,4714.1186523,4578
1940,86.701773162937144,27.950685440829421,136.844274655906020,4761.699999999999800,4715.6777344,4579
1941,86.701728162937144,27.950713440829421,137.253923991867230,4762.300000000000200,4714.2172852,4577
1942,86.701899162937138,27.950783440829419,137.253923991867230,4762.600000000000400,4720.6469727,4583
1943,86.701911162937137,27.950781440829420,137.253923991867230,4762.500000000000000,4721.2197266,4584
1944,86.701960162937141,27.950850440829420,137.253923991867230,4760.300000000000200,4723.2578125,4586
1945,86.702020162937146,27.950934440829421,138.482447844818300,4763.100000000000400,4723.6538086,4585
1946,86.701894162937137,27.950720440829418,138.891823595801780,4753.800000000000200,4719.5527344,4581
1947,86.701839162937134,27.950748440829418,140.119479167822390,4746.399999999999600,4717.6088867,4577
1948,86.701893162937139,27.950675440829421,140.937571407710580,0.000000000000000,4718.4062500,4577
1949,86.701833162937135,27.950621440829419,140.937571407710580,0.000000000000000,4716.8681641,4576
1950,86.701975162937146,27.950759440829419,141.346503322229890,0.000000000000000,4722.6538086,4581
1951,86.701950162937138,27.950672440829418,141.346503322229890,4746.899999999999600,4718.8334961,4577
1952,86.701962162937136,27.950697440829419,141.346503322229890,0.000000000000000,4720.2700195,4579
1953,86.701985162937135,27.950674440829420,140.937571407710580,0.000000000000000,4719.0166016,4578
1954,86.702077162937144,27.950577440829420,140.937571407710580,4745.399999999999600,4716.8222656,4576
1955,86.702097162937136,27.950629440829420,140.937571407710580,0.000000000000000,4717.9663086,4577
1956,86.702182162937135,27.950864440829420,140.528549561055770,4746.199999999999800,4719.5000000,4579
1957,86.702338162937139,27.951056440829419,140.528549561055770,4746.699999999999800,4721.2724609,4581
1958,86.702431162937145,27.951107440829421,140.528549561055770,0.000000000000000,4717.1855469,4577
1959,86.702452162937135,27.951080440829418,140.528549561055770,0.000000000000000,4717.0639648,4577
1960,86.702378162937137,27.950870440829419,140.528549561055770,4749.399999999999600,4713.0556641,4573
1961,86.702416162937141,27.950877440829419,140.528549561055770,4748.300000000000200,4711.4755859,4571
1962,86.702359162937142,27.950816440829421,140.528549561055770,4743.399999999999600,4710.9150391,4570
1963,86.702272162937135,27.950769440829418,141.755387969443290,4742.399999999999600,4713.0834961,4571
1964,86.702381162937144,27.950672440829418,142.572933426432340,0.000000000000000,4706.1162109,4564
1965,86.702237162937138,27.950629440829420,143.390191528232240,0.000000000000000,4713.7558594,4570
1966,86.702396162937134,27.950799440829421,144.615631041041440,4753.000000000000000,4708.8520508,4564
1967,86.702255162937135,27.950539440829420,144.615631041041440,4751.000000000000000,4709.0639648,4564
1968,86.702398162937143,27.950718440829419,145.432263749860080,0.000000000000000,4706.4638672,4561
1969,86.702309162937141,27.950595440829421,145.432263749860080,4751.100000000000400,4708.5527344,4563
1970,86.702412162937136,27.950793440829418,145.432263749860080,4750.800000000000200,4707.9487305,4563
1971,86.702360162937140,27.950567440829420,145.840475247976060,0.000000000000000,4706.4091797,4561
